GEOID,community_area_num,community_area_num2,tract_name,VULNERABLE,FLOOD_SUSC,SURFACE_TE,AIR_TOXINS,PERCENT_CA,PRIORITY,RANK,VULRANK,COMMUNITY,asthma_pct,copd_pct,depression_pct,physical_inactivity_pct,mental_health_pct,obesity_pct,TotalPopulation,AQH_score,AQH_score_popweighted,AQH_score_max,AQH_percentile,AQH_block_group_count,AQH_tract_population
17031170500,17,17,Census Tract 1705,-0.0734,8.64930490495,80.122727273,3.909,22.804,0.62109901081,Very high,Low,Dunning,9.6,5.6,20.5,20.5,15.0,29.2,"5,316",22.881,23.24,24.951,29.0,4.0,5504.0
17031351400,35,35,Census Tract 3514,0.0418,9.4849374302,78.840449438,2.049,15.1018,0.3968469688,High,High,Douglas,13.7,10.5,19.6,36.1,20.0,46.1,"1,392",66.926,66.926,66.926,97.0,1.0,1939.0
17031381200,38,38,Census Tract 3812,0.0249,9.55809392558,77.501742161,1.944,14.2054,0.32166155718,High,High,Grand Boulevard,12.6,5.5,17.3,24.1,16.8,38.9,"2,077",35.547,35.055,37.431,55.5,2.0,1792.0
17031381400,38,38,Census Tract 3814,0.0334,9.47194412627,78.2510263934,1.976,11.6088,0.40928962093,High,High,Grand Boulevard,13.6,7.6,20.0,32.5,21.6,44.4,"1,796",38.751,38.751,38.751,61.0,1.0,1660.0
17031390100,39,39,Census Tract 3901,0.0074,4.98712671105,77.0840830454,1.765,19.4232,-0.14871726547,Medium,Medium,Kenwood,11.9,4.8,17.2,22.5,16.4,37.2,"1,553",30.795,30.795,30.795,46.0,1.0,1464.0
17031430400,43,43,Census Tract 4304,0.036,9.17701990657,79.73576159,1.883,21.8124,0.27158251775,High,High,South Shore,12.7,7.7,17.4,30.4,18.1,42.7,"3,031",39.723,39.957,42.859,64.5,4.0,2934.0
17031430500,43,43,Census Tract 4305,0.0304,8.97649333049,78.1321052624,2.062,16.6483,0.29689967603,High,High,South Shore,13.7,9.1,19.3,34.4,20.6,45.1,"4,098",35.766,35.084,39.021,55.7,3.0,3543.0
17031430600,43,43,Census Tract 4306,0.0274,8.97824857559,79.1666666672,2.354,23.3354,0.29304994868,High,High,South Shore,13.2,8.0,18.2,30.1,18.1,42.5,"1,670",26.74,26.463,28.132,38.0,2.0,1732.0
17031230700,23,23,Census Tract 2307,0.0537,9.396770638,81.4575000002,2.303,19.1838,0.51237277466,High,Very high,Humboldt Park,10.1,8.7,20.1,43.6,19.3,43.2,"6,218",41.294,41.701,43.693,67.2,4.0,5677.0
17031230900,23,23,Census Tract 2309,0.0501,9.32378727696,80.1055335974,2.387,14.9501,0.52514958871,High,Very high,Humboldt Park,9.5,4.0,19.4,24.3,16.0,32.4,"5,044",36.539,36.125,40.755,57.7,3.0,5330.0
17031231200,23,23,Census Tract 2312,0.0425,9.48791990235,80.5629629624,2.18,26.7152,0.31223960886,High,High,Humboldt Park,11.7,9.5,19.7,41.6,20.7,45.0,"5,983",50.383,50.151,54.366,82.2,5.0,6138.0
17031170700,17,17,Census Tract 1707,0.0302,9.21374826385,84.6465543644,3.479,19.0231,0.90325194266,Very high,High,Dunning,9.8,6.9,20.6,25.0,15.9,30.8,"3,068",22.172,21.898,23.965,27.7,3.0,2941.0
17031170800,17,17,Census Tract 1708,0.062,9.79731491966,84.6698612864,3.506,20.3424,0.93369257489,Very high,Very high,Dunning,9.7,6.2,20.3,23.5,15.4,30.3,"3,799",25.04,25.087,29.0,34.0,3.0,4060.0
17031171100,17,17,Census Tract 1711,0.0305,9.64106085705,85.5054161168,2.573,17.9996,0.81585962542,Very high,High,Dunning,9.6,6.4,19.7,27.5,16.1,31.7,"4,235",14.928,14.906,15.709,9.3,3.0,3844.0
17031190100,19,19,Census Tract 1901,0.13,9.0789124717,83.3613636362,3.009,14.5385,0.82971076994,Very high,Very high,Belmont Cragin,9.1,5.6,18.1,33.0,16.0,34.5,"2,325",45.588,45.588,45.588,75.0,1.0,2534.0
17031242200,24,24,Census Tract 2422,-0.0928,9.153017838,79.4649999992,2.654,18.5583,0.44063690767,High,Low,West Town,9.0,1.9,22.2,10.8,14.7,24.0,"4,082",13.022,12.932,15.098,5.5,2.0,3373.0
17031200300,20,20,Census Tract 2003,0.0883,9.37612785608,84.3108695654,2.593,15.4986,0.79289557297,Very high,Very high,Hermosa,8.7,4.3,17.7,29.5,15.4,34.4,"2,015",34.12,34.036,35.106,53.0,2.0,2130.0
17031210400,21,21,Census Tract 2104,0.0709,9.03138657132,82.8321503126,3.093,11.2643,0.86036770205,Very high,Very high,Avondale,9.6,6.2,20.4,32.0,17.9,35.6,"2,912",37.979,37.909,38.248,59.5,2.0,2780.0
17031220300,22,22,Census Tract 2203,-0.0483,8.883724239,80.24,3.306,24.6612,0.49571600667,High,Medium,Logan Square,9.0,2.5,21.2,13.5,14.5,25.5,"2,207",22.854,22.716,23.636,29.0,2.0,2177.0
17031210700,21,21,Census Tract 2107,0.0531,8.95011682676,81.6426229514,3.76,17.1718,0.81738974752,Very high,Very high,Avondale,8.6,2.6,19.5,16.9,14.5,27.2,"3,907",31.498,32.535,35.022,47.7,3.0,4253.0
17031210800,21,21,Census Tract 2108,0.0505,8.93843033098,82.0282608698,3.328,14.4944,0.79724741374,Very high,Very high,Avondale,8.9,3.1,19.8,19.4,15.4,28.8,986,22.369,22.369,22.369,28.0,1.0,1081.0
17031210900,21,21,Census Tract 2109,0.0288,8.66846719932,83.0265822788,3.196,12.8323,0.83027382163,Very high,High,Avondale,8.7,2.9,19.5,17.1,14.4,28.0,"3,170",27.607,27.735,28.633,40.0,2.0,2952.0
17031420100,42,42,Census Tract 4201,0.0377,2.09277213935,73.1297242076,1.84,24.9289,-0.63655051101,Very low,High,Woodlawn,13.7,9.9,18.9,34.9,19.2,44.9,"1,642",39.79,39.79,39.79,64.0,1.0,1331.0
17031420400,42,42,Census Tract 4204,0.0285,9.39843261376,79.1407142852,1.841,14.0742,0.38067371399,High,High,Woodlawn,11.9,7.6,19.1,29.1,17.9,36.7,"1,544",34.582,34.582,34.582,54.0,1.0,1180.0
17031420500,42,42,Census Tract 4205,0.0425,9.45825898968,78.6961538456,2.089,15.5765,0.38709882701,High,High,Woodlawn,14.4,13.5,20.3,40.9,21.6,49.2,"2,053",41.469,41.71,44.24,67.0,2.0,1704.0
17031691300,69,69,Census Tract 6913,0.0248,9.9197965206,80.8661971832,1.86,25.5086,0.31210819912,High,High,Greater Grand Crossing,12.8,8.2,16.7,30.5,16.7,42.6,"2,374",43.741,43.222,47.509,71.5,2.0,2721.0
17031031700,3,3,Census Tract 317,-0.0034,8.5317564672,77.0269662914,2.984,22.312,0.28519603589,High,Medium,Uptown,9.4,2.9,20.6,13.8,14.7,27.3,"6,294",17.274,17.409,18.232,15.0,4.0,7001.0
17031470100,47,47,Census Tract 4701,0.0424,9.36356657049,79.5391945556,1.92,21.5907,0.28657638493,High,High,Burnside,13.2,9.9,17.4,34.8,18.1,44.3,"2,527",45.512,45.465,46.878,75.5,2.0,2254.0
17031480100,48,48,Census Tract 4801,0.0171,8.74246379037,81.7691699606,2.0,19.6488,0.40761483969,High,Medium,Calumet Heights,12.1,7.2,15.0,28.2,14.4,39.0,"2,001",32.853,32.837,32.957,50.0,2.0,2208.0
17031691000,69,69,Census Tract 6910,0.0285,9.71216942201,79.4227848098,1.912,24.1507,0.25538007927,High,High,Greater Grand Crossing,12.7,7.9,16.7,28.9,16.4,41.9,"2,668",35.695,34.807,43.077,55.8,4.0,2444.0
17031242300,24,24,Census Tract 2423,-0.1685,9.42684695776,78.8,2.633,19.7645,0.38364278635,High,Low,West Town,9.5,2.8,22.9,13.0,15.5,25.9,"3,568",11.732,11.965,13.208,3.0,2.0,3034.0
17031411100,41,41,Census Tract 4111,-0.1114,7.17910521546,75.2463022514,2.068,32.0141,-0.27836356058,Low,Low,Hyde Park,9.1,3.0,19.4,13.3,13.9,21.2,"2,379",11.874,11.838,12.645,3.0,2.0,2239.0
17031460400,46,46,Census Tract 4604,0.0193,8.58166715306,80.4256410254,1.758,25.0472,0.1822087142,Medium,Medium,South Chicago,12.6,7.1,17.1,28.8,17.2,41.4,"3,411",26.85,26.633,30.241,38.2,4.0,3458.0
17031681200,68,68,Census Tract 6812,0.0349,9.29275107589,77.2247469074,1.924,24.0524,0.11408672368,Medium,High,Englewood,14.5,11.9,20.6,42.2,23.1,48.8,"2,353",39.186,38.705,42.759,62.5,4.0,2664.0
17031690500,69,69,Census Tract 6905,0.0604,9.49360448405,80.2440677966,2.484,10.5123,0.64345717543,Very high,Very high,Greater Grand Crossing,13.8,8.6,19.2,33.8,21.0,44.1,992,42.698,42.698,42.698,71.0,1.0,736.0
17031241400,24,24,Census Tract 2414,-0.0741,9.06858525849,79.021490468,2.658,20.4307,0.3828213858,High,Low,West Town,9.0,2.0,21.5,10.6,14.1,23.3,"5,273",17.79,17.873,31.2,16.5,4.0,5089.0
17031241500,24,24,Census Tract 2415,-0.0931,9.06199739397,81.4512048188,3.01,7.94065,0.79742311949,Very high,Low,West Town,8.6,1.5,21.2,9.5,13.9,22.3,"2,954",14.342,15.243,17.816,9.3,3.0,2911.0
17031241600,24,24,Census Tract 2416,-0.0605,9.1151948094,82.1647416416,3.031,7.49817,0.85773990868,Very high,Low,West Town,9.1,1.9,23.1,12.3,16.3,25.1,"3,534",20.673,20.648,20.778,24.0,2.0,3526.0
17031242000,24,24,Census Tract 2420,0.0126,9.21078243326,82.0450000004,2.972,7.87227,0.85426152996,Very high,Medium,West Town,8.9,2.5,19.4,13.5,13.7,25.1,"4,692",32.4,32.281,38.441,49.3,3.0,5156.0
17031243300,24,24,Census Tract 2433,-0.0554,9.13485586926,82.1083798886,3.032,8.12024,0.84642361461,Very high,Low,West Town,9.1,2.4,22.0,12.6,15.1,25.0,"2,431",21.69,20.727,27.761,25.5,2.0,2358.0
17031491200,49,49,Census Tract 4912,0.0385,9.9671601644,80.2419753092,1.59,25.3301,0.23394140488,Medium,High,Roseland,12.9,9.8,16.7,35.5,17.9,42.9,"2,019",32.829,32.941,34.297,50.0,3.0,2097.0
17031480300,48,48,Census Tract 4803,0.0206,9.72028767987,79.8608510636,1.818,24.7558,0.24842657097,Medium,High,Calumet Heights,12.6,7.8,16.4,29.5,16.3,41.9,"1,348",44.025,44.062,44.23,72.5,2.0,1159.0
17031710800,71,71,Census Tract 7108,0.0074,9.80719130031,81.9253829318,1.876,14.858,0.54705375785,High,Medium,Auburn Gresham,13.2,9.6,17.6,35.3,18.7,43.7,"4,804",32.774,32.278,39.287,50.2,6.0,4719.0
17031711300,71,71,Census Tract 7113,0.0329,9.60305531028,81.0624685136,1.803,21.4002,0.36274373325,High,High,Auburn Gresham,13.0,8.8,17.1,32.7,17.8,42.7,"1,462",38.912,38.728,41.016,62.0,2.0,1780.0
17031010202,1,1,Census Tract 102.02,0.0733,7.8410457178,79.1995012466,2.861,20.097,0.38295704653,High,Very high,Rogers Park,10.2,6.3,19.2,23.8,15.5,33.9,"2,742",22.537,22.55,23.202,28.5,2.0,2487.0
17031480200,48,48,Census Tract 4802,0.0209,9.8355961431,80.5148264984,1.925,19.3538,0.40738891707,High,High,Calumet Heights,12.4,6.9,15.6,27.3,14.6,39.1,"1,103",40.201,40.178,41.782,65.0,2.0,1143.0
17031480400,48,48,Census Tract 4804,0.0124,9.78089920847,82.4072252882,1.747,18.3721,0.4847287667,High,Medium,Calumet Heights,11.4,5.4,14.2,23.0,13.0,35.5,"5,650",34.047,34.645,42.156,52.6,7.0,5662.0
17031480500,48,48,Census Tract 4805,0.0285,9.29701354738,80.6696929238,2.267,18.187,0.46852301688,High,High,Calumet Heights,12.0,7.9,16.6,31.4,16.2,41.3,"2,986",40.606,39.79,44.57,65.7,3.0,3016.0
17031241200,24,24,Census Tract 2412,0.0083,8.78027499239,80.2371352784,2.577,19.3556,0.44693123014,High,Medium,West Town,9.0,2.4,21.3,12.9,14.4,23.8,"1,714",22.741,23.201,28.694,28.0,2.0,1862.0
17031691100,69,69,Census Tract 6911,0.0384,9.47170122089,78.6116556284,2.385,17.3549,0.41069636642,High,High,Greater Grand Crossing,13.1,7.7,17.9,32.3,19.4,42.5,"2,980",47.401,47.403,52.04,77.2,4.0,3304.0
17031691200,69,69,Census Tract 6912,0.0356,9.19470730483,80.5315044254,2.141,14.4064,0.49644307407,High,High,Greater Grand Crossing,13.5,9.5,18.7,35.3,20.0,46.1,"2,277",42.769,42.281,47.928,70.0,3.0,3027.0
17031691400,69,69,Census Tract 6914,0.0318,9.89208554182,81.307671233,1.961,21.9016,0.41849843281,High,High,Greater Grand Crossing,13.9,10.8,19.0,37.1,20.3,47.1,"3,411",40.986,40.807,43.188,66.8,5.0,2807.0
17031051200,5,5,Census Tract 512,-0.3433,9.13535692961,82.1244897968,3.06,27.7663,0.45150023872,High,Very low,North Center,9.0,2.2,21.5,10.7,13.8,23.9,"1,581",16.135,16.161,20.012,12.5,2.0,1623.0
17031691500,69,69,Census Tract 6915,0.0395,8.5953585273,78.4117177106,1.899,23.7481,0.13038739382,Medium,High,Greater Grand Crossing,13.8,11.8,19.3,40.2,21.3,48.9,"1,806",45.243,45.257,45.562,74.7,3.0,2013.0
17031700100,70,70,Census Tract 7001,0.0559,9.85880126639,82.3965007784,2.328,7.49358,0.8047128227,Very high,Very high,Ashburn,11.3,6.3,17.8,30.9,17.6,39.8,"3,326",43.838,42.919,46.5,72.5,2.0,3479.0
17031410700,41,41,Census Tract 4107,0.0218,7.93120926204,75.0774193556,2.033,31.4478,-0.20560103684,Low,High,Hyde Park,10.2,4.4,21.2,19.3,17.0,27.7,"2,399",14.289,14.289,14.289,7.0,1.0,2015.0
17031410800,41,41,Census Tract 4108,0.0245,8.93671431584,76.6120141346,2.241,22.8021,0.13971186044,Medium,High,Hyde Park,9.2,3.2,17.7,16.2,13.5,25.4,"2,993",15.187,15.244,15.586,10.0,2.0,2987.0
17031410900,41,41,Census Tract 4109,-0.0097,5.1641478413,73.7552106428,2.098,24.9371,-0.34786811243,Low,Medium,Hyde Park,9.7,3.7,18.4,15.7,13.3,27.7,"3,670",20.635,21.147,21.882,24.0,3.0,3078.0
17031411000,41,41,Census Tract 4110,-0.0228,2.61287053526,73.3118750006,1.976,23.5358,-0.55123811442,Low,Medium,Hyde Park,9.8,4.8,18.0,18.9,13.6,27.8,"3,902",17.285,17.189,17.668,15.0,3.0,3128.0
17031411200,41,41,Census Tract 4112,-0.0543,7.82278233122,75.54187643,2.25,29.9796,-0.13446775172,Medium,Medium,Hyde Park,9.1,3.6,18.8,14.5,12.7,23.0,"1,713",15.868,15.681,16.469,11.5,2.0,1681.0
17031530600,53,53,Census Tract 5306,0.0368,9.02482315738,77.8006843448,1.531,22.9626,0.06723114748,Medium,High,West Pullman,12.9,7.2,17.5,29.7,18.1,41.9,"2,774",35.96,36.491,40.487,56.3,3.0,2636.0
17031460100,46,46,Census Tract 4601,0.0341,8.03018243619,78.4907234546,1.772,7.98736,0.34474558806,High,High,South Chicago,12.3,7.9,18.2,31.6,18.1,42.1,"2,840",29.648,29.901,33.916,44.5,4.0,3133.0
17031460200,46,46,Census Tract 4602,0.0625,8.39165152009,79.5243243236,1.86,25.1385,0.14822231752,Medium,Very high,South Chicago,11.4,8.5,19.4,39.0,19.3,42.3,"1,948",29.523,29.06,30.738,44.0,2.0,2678.0
17031460500,46,46,Census Tract 4605,0.0203,9.01138641051,81.119446367,1.833,27.6043,0.21959064966,Medium,High,South Chicago,12.2,6.8,15.5,26.8,14.9,38.6,"5,400",28.177,28.768,31.841,40.7,7.0,4816.0
17031460600,46,46,Census Tract 4606,0.0513,9.38172521913,79.7776978424,1.797,22.9206,0.25452875544,High,Very high,South Chicago,,,,,,,,30.718,30.718,30.718,46.0,1.0,1044.0
17031460700,46,46,Census Tract 4607,0.0566,8.98070291412,79.6293388436,1.79,22.6399,0.2233161399,Medium,Very high,South Chicago,,,,,,,,30.143,30.292,31.657,45.0,3.0,2775.0
17031241300,24,24,Census Tract 2413,-0.0389,9.64269526049,78.3473684216,2.615,31.3338,0.19427099754,Medium,Medium,West Town,9.2,2.3,21.7,11.9,14.6,25.0,"1,848",17.919,17.919,17.919,17.0,1.0,2031.0
17031461000,46,46,Census Tract 4610,0.0563,7.61639109216,79.4222551922,1.855,5.64596,0.42782672266,High,Very high,South Chicago,12.1,17.1,16.3,47.8,16.2,44.5,"1,460",45.535,45.535,45.535,75.0,1.0,1533.0
17031681300,68,68,Census Tract 6813,0.043,7.84575026233,76.7249689442,1.961,26.9354,-0.05458713985,Medium,High,Englewood,14.5,14.4,20.4,45.2,23.1,50.5,"2,182",40.624,40.603,42.183,66.3,3.0,2325.0
17031681400,68,68,Census Tract 6814,0.0407,9.82380897225,80.169565217,1.861,22.8786,0.31759091171,High,High,Englewood,13.2,9.7,18.2,36.0,19.4,44.5,"2,474",37.355,37.13,39.953,58.8,4.0,2570.0
17031060100,6,6,Census Tract 601,-0.3143,8.70080791731,77.9907356942,3.13,30.5105,0.17198326097,Medium,Very low,Lake View,9.0,2.3,21.0,10.5,13.2,23.8,"2,830",10.896,10.563,15.335,3.7,3.0,2773.0
17031690300,69,69,Census Tract 6903,0.0466,9.49640245207,78.3875666066,2.855,13.6757,0.56034291341,Very high,Very high,Greater Grand Crossing,12.5,8.3,16.7,32.2,17.5,41.8,"2,302",48.802,48.016,50.183,80.0,2.0,2393.0
17031690400,69,69,Census Tract 6904,0.0275,9.78752057566,78.9193370174,2.098,20.4289,0.33577790997,High,High,Greater Grand Crossing,13.1,7.3,17.9,30.3,18.8,41.4,"3,363",46.984,46.808,50.114,77.2,4.0,3253.0
17031690900,69,69,Census Tract 6909,0.0303,9.88349662545,79.3456790126,2.067,20.3158,0.36159338903,High,High,Greater Grand Crossing,13.3,8.4,18.3,32.6,19.2,43.8,"4,250",41.962,42.025,46.173,68.8,5.0,4305.0
17031060200,6,6,Census Tract 602,-0.0059,8.85770249272,78.8760563378,3.108,26.3625,0.36011204805,High,Medium,Lake View,9.0,2.3,21.1,11.3,13.7,24.5,"2,313",15.473,15.464,16.93,10.5,2.0,2279.0
17031242100,24,24,Census Tract 2421,-0.1208,9.24589861882,80.7121951214,2.792,10.4806,0.67713054143,Very high,Low,West Town,9.0,1.9,22.4,11.1,14.9,24.5,"3,976",16.851,16.272,19.59,14.0,3.0,3803.0
17031243100,24,24,Census Tract 2431,0.0357,9.2020160741,82.0000000004,2.68,11.4087,0.73564480081,Very high,High,West Town,8.9,2.7,20.3,15.3,14.3,26.6,"2,249",29.705,28.265,32.973,43.5,2.0,2259.0
17031243200,24,24,Census Tract 2432,-0.0271,9.22775772679,81.5951219504,2.799,11.739,0.72120813909,Very high,Medium,West Town,8.9,2.4,20.8,13.3,14.0,26.5,"2,287",18.502,18.568,21.169,18.0,2.0,2318.0
17031611600,61,61,Census Tract 6116,0.0717,9.58705663552,79.4511764708,2.165,26.6641,0.26339947083,High,Very high,New City,10.8,6.6,18.8,36.3,19.1,41.7,"1,921",52.926,52.892,53.068,85.5,2.0,1509.0
17031243400,24,24,Census Tract 2434,-0.009,9.18962145402,81.2131868138,3.115,7.61739,0.83700850768,Very high,Medium,West Town,8.9,2.7,20.9,14.7,14.7,27.2,"2,880",31.038,30.041,35.952,45.7,3.0,2804.0
17031243500,24,24,Census Tract 2435,-0.0855,9.24224672273,80.3131868138,4.024,7.57906,0.95947624332,Very high,Low,West Town,8.9,1.8,21.3,10.1,14.1,23.7,"4,746",27.19,26.193,30.42,38.5,2.0,3263.0
17031711100,71,71,Census Tract 7111,0.0437,8.71088739746,82.3553719016,1.783,17.9232,0.42894788358,High,High,Auburn Gresham,12.5,7.0,16.4,27.8,16.2,40.4,"2,499",36.284,36.068,38.811,56.7,3.0,2283.0
17031250200,25,25,Census Tract 2502,0.0341,9.49512288108,84.6985611506,2.542,17.7884,0.76079341955,Very high,High,Austin,11.1,7.4,18.0,34.8,17.7,41.2,"2,779",53.731,53.493,55.056,86.5,2.0,2748.0
17031491000,49,49,Census Tract 4910,0.0317,9.93420173742,77.5477697846,1.701,28.224,0.05771961096,Medium,High,Roseland,13.9,11.9,19.4,39.2,21.1,47.2,"3,807",40.62,41.272,45.39,66.0,5.0,4584.0
17031491100,49,49,Census Tract 4911,0.0231,9.57316668779,80.6637700526,1.769,23.6678,0.29090586836,High,High,Roseland,12.2,7.5,15.3,28.8,15.1,38.3,"4,079",33.915,33.984,37.632,52.2,5.0,4488.0
17031710100,71,71,Census Tract 7101,0.0462,9.47987365788,79.34,1.945,20.3587,0.31131596334,High,Very high,Auburn Gresham,12.6,9.4,17.5,34.2,18.7,46.0,"1,015",41.126,41.126,41.126,68.0,1.0,1188.0
17031510100,51,51,Census Tract 5101,0.0464,7.67473453454,79.1432558132,2.196,11.0246,0.38895983612,High,Very high,South Deering,9.0,5.3,17.4,31.9,15.5,35.1,"3,231",41.96,41.765,45.404,68.0,2.0,3027.0
17031510200,51,51,Census Tract 5102,0.0162,9.56176061208,78.4581491714,1.909,24.2585,0.18839475716,Medium,Medium,South Deering,12.1,8.7,17.4,34.2,17.5,41.8,"2,922",44.366,44.733,47.472,73.0,3.0,2801.0
17031710300,71,71,Census Tract 7103,0.0358,9.85334279631,81.4016393438,1.845,16.3355,0.49587619204,High,High,Auburn Gresham,12.8,7.5,17.5,32.0,18.8,41.5,"1,424",41.437,41.437,41.437,68.0,1.0,1444.0
17031520200,52,52,Census Tract 5202,0.0777,8.22873011198,79.0068522488,2.076,9.55681,0.4281184184,High,Very high,East Side,9.4,5.7,18.0,33.9,16.7,36.7,"3,338",43.3,43.411,48.314,70.3,3.0,3572.0
17031710900,71,71,Census Tract 7109,0.0238,9.49506301081,79.8229864256,1.85,17.9558,0.35680046314,High,High,Auburn Gresham,13.4,7.8,18.4,31.3,19.2,43.3,"1,942",40.791,40.654,41.353,66.5,2.0,2153.0
17031711000,71,71,Census Tract 7110,0.0273,9.95143347688,80.8621359224,1.843,23.7827,0.34139801887,High,High,Auburn Gresham,13.2,9.5,17.8,36.0,19.4,44.0,"3,058",36.585,36.269,40.789,57.7,3.0,3098.0
17031711200,71,71,Census Tract 7112,0.031,9.6579290605,81.769926047,1.821,19.5932,0.43923350233,High,High,Auburn Gresham,12.8,9.0,16.3,32.9,16.6,41.7,"4,687",37.149,36.513,40.124,59.0,4.0,4986.0
17031711400,71,71,Census Tract 7114,0.0304,9.95448725995,81.873439412,1.792,19.6332,0.4587536341,High,High,Auburn Gresham,12.5,6.9,16.6,28.9,17.1,40.6,"2,394",40.36,40.617,41.304,65.3,3.0,2424.0
17031081402,8,8,Census Tract 814.02,-0.1347,5.60831710044,74.4553191488,4.729,10.4612,0.47433130911,High,Low,Near North Side,8.6,2.7,19.0,11.8,12.0,22.5,"7,052",24.876,24.785,27.27,34.0,3.0,5048.0
17031710600,71,71,Census Tract 7106,0.0332,9.94292568676,82.8371428574,1.894,15.3882,0.60472233163,Very high,High,Auburn Gresham,13.7,9.1,18.8,35.1,20.3,44.3,"1,706",39.768,39.72,40.197,64.0,2.0,1934.0
17031061902,6,6,Census Tract 619.02,-0.1778,2.44367457914,71.0370517928,2.764,13.8516,-0.38876278423,Low,Low,Lake View,9.1,3.2,20.7,12.3,13.3,23.5,"4,665",24.179,24.314,27.155,32.0,3.0,4512.0
17031030200,77,77,Census Tract 302,-0.0756,8.77657525548,77.5146341462,2.894,24.8982,0.25060197393,High,Low,Edgewater,9.3,3.8,20.3,15.1,14.1,26.7,"5,627",11.699,11.713,15.872,4.0,4.0,5103.0
17031030300,77,77,Census Tract 303,0.0596,8.84388308169,78.7074285722,2.841,27.3012,0.29346992395,High,Very high,Edgewater,9.2,5.0,18.1,22.6,14.5,29.7,"3,148",22.761,22.733,24.72,28.5,2.0,3315.0
17031030400,77,77,Census Tract 304,0.0524,8.57660330172,80.0031088076,2.877,21.2423,0.45599581353,High,Very high,Edgewater,9.1,4.4,19.0,18.6,13.6,29.2,"2,597",24.435,24.764,26.225,33.0,2.0,2708.0
17031030500,77,77,Census Tract 305,-0.0097,8.39758178171,78.204335261,3.481,22.1647,0.43944493575,High,Medium,Edgewater,9.0,3.0,19.7,13.8,13.5,26.5,"6,183",12.141,12.188,13.564,3.8,4.0,6570.0
17031030800,77,77,Census Tract 308,-0.0815,8.62629702549,77.9100478466,3.082,27.3901,0.25407572627,High,Low,Edgewater,8.9,3.5,19.6,13.7,12.9,25.6,"4,284",12.858,12.816,15.1,5.0,4.0,4376.0
17031242400,24,24,Census Tract 2424,-0.044,9.23431483579,76.7199999992,2.523,15.8988,0.32960492523,High,Medium,West Town,9.3,2.5,22.7,11.5,14.6,24.7,"2,902",21.468,22.059,23.744,25.5,2.0,2866.0
17031242500,24,24,Census Tract 2425,0.038,9.32949668499,79.064406779,2.479,14.8508,0.48755732359,High,High,West Town,9.3,3.4,21.5,17.1,15.6,28.7,"3,426",31.322,31.324,34.41,47.0,2.0,3609.0
17031242600,24,24,Census Tract 2426,0.0237,9.38876687166,79.1226415094,2.499,17.181,0.45514187555,High,High,West Town,9.7,3.8,21.7,19.5,16.5,29.9,"5,665",23.81,23.186,27.812,30.8,4.0,5959.0
17031242700,24,24,Census Tract 2427,0.0508,8.95352031902,79.5126903548,2.404,16.6859,0.44088258961,High,Very high,West Town,9.8,4.1,20.6,21.6,16.2,32.6,"1,938",39.536,39.536,39.536,64.0,1.0,1627.0
17031242800,24,24,Census Tract 2428,-0.0712,8.48798431721,80.983148558,2.382,12.6198,0.52956442424,High,Low,West Town,9.5,3.8,21.4,15.1,14.5,27.0,"1,507",25.759,25.759,25.759,36.0,1.0,1551.0
17031242900,24,24,Census Tract 2429,0.0354,9.22892559023,80.2461538454,2.608,13.8999,0.58566819194,Very high,High,West Town,9.4,3.1,21.4,13.8,14.5,25.9,"1,962",21.897,22.001,22.467,26.5,2.0,1601.0
17031243000,24,24,Census Tract 2430,0.0483,9.20295258405,80.7978552278,2.651,10.6515,0.68139276377,Very high,Very high,West Town,9.1,2.5,21.0,13.6,14.4,26.5,"2,234",21.539,20.989,23.274,26.0,2.0,2273.0
17031220400,22,22,Census Tract 2204,-0.0428,9.01839375317,79.2575418992,3.057,23.6425,0.421712245,High,Medium,Logan Square,8.9,2.9,20.7,14.9,14.2,26.3,"2,579",21.326,21.284,21.904,25.5,2.0,2569.0
17031220500,22,22,Census Tract 2205,-0.0159,9.04300247037,79.1994652412,3.007,20.2934,0.47432122635,High,Medium,Logan Square,9.1,2.4,21.5,13.2,14.7,26.0,"2,751",15.701,15.558,17.402,11.3,3.0,2552.0
17031031800,3,3,Census Tract 318,0.0371,7.89436223457,80.0245353164,3.028,17.9526,0.49443577527,High,High,Uptown,9.2,3.1,21.2,14.6,14.4,27.0,"1,910",13.352,13.352,13.352,5.0,1.0,1771.0
17031221000,22,22,Census Tract 2210,0.0586,9.41911011084,81.459259259,2.477,17.9739,0.57093082687,Very high,Very high,Logan Square,9.4,3.7,21.1,22.8,17.2,31.5,"2,432",28.431,28.473,29.801,41.5,2.0,2962.0
17031810400,10,10,Census Tract 8104,-0.4662,9.05039135425,80.6783222264,4.29,29.9843,0.55055315254,Very high,Very low,Park Ridge,9.5,5.3,20.1,16.4,13.1,26.0,"5,409",17.761,17.761,17.761,17.0,1.0,2310.0
17031031900,3,3,Census Tract 319,-0.0654,8.73424028109,78.6440433218,2.993,22.0444,0.37982890485,High,Low,Uptown,9.2,2.6,20.9,12.0,13.6,24.9,"2,522",15.032,15.012,15.323,9.0,2.0,2526.0
17031520500,52,52,Census Tract 5205,0.0082,9.49811946255,81.4929503918,1.539,17.6303,0.38678267811,High,Medium,East Side,9.1,5.9,18.0,30.0,15.1,33.2,"4,420",24.907,25.471,27.717,33.3,3.0,5112.0
